5.651973e-02	1.112162e-04	7.723847e-01	1.356474e-01
5.668645e-02	1.127001e-04	7.723847e-01	1.360475e-01
5.685317e-02	1.141994e-04	7.723847e-01	1.364477e-01
5.701989e-02	1.157142e-04	7.723847e-01	1.368478e-01
5.718661e-02	1.172445e-04	7.723848e-01	1.372479e-01
5.735334e-02	1.187906e-04	7.723848e-01	1.376481e-01
5.752006e-02	1.203524e-04	7.723848e-01	1.380482e-01
5.768678e-02	1.219302e-04	7.723848e-01	1.384483e-01
5.785350e-02	1.235240e-04	7.723849e-01	1.388485e-01
5.802022e-02	1.251340e-04	7.723849e-01	1.392486e-01
5.818695e-02	1.267602e-04	7.723849e-01	1.396487e-01
5.835367e-02	1.284028e-04	7.723849e-01	1.400489e-01
5.852039e-02	1.300620e-04	7.723849e-01	1.404490e-01
5.868711e-02	1.317377e-04	7.723850e-01	1.408491e-01
5.885383e-02	1.334303e-04	7.723850e-01	1.412493e-01
5.902056e-02	1.351396e-04	7.723850e-01	1.416494e-01
5.918728e-02	1.368660e-04	7.723850e-01	1.420495e-01
5.935400e-02	1.386095e-04	7.723851e-01	1.424497e-01
5.952072e-02	1.403702e-04	7.723851e-01	1.428498e-01
5.968744e-02	1.421482e-04	7.723851e-01	1.432499e-01
5.985416e-02	1.439437e-04	7.723851e-01	1.436501e-01
6.002089e-02	1.457568e-04	7.723852e-01	1.440502e-01
6.018761e-02	1.475876e-04	7.723852e-01	1.444503e-01
6.035433e-02	1.494363e-04	7.723852e-01	1.448505e-01
6.052105e-02	1.513029e-04	7.723852e-01	1.452506e-01
6.068777e-02	1.531876e-04	7.723853e-01	1.456507e-01
6.085450e-02	1.550905e-04	7.723853e-01	1.460509e-01
6.102122e-02	1.570117e-04	7.723853e-01	1.464510e-01
6.118794e-02	1.589514e-04	7.723854e-01	1.468511e-01
6.135466e-02	1.609097e-04	7.723854e-01	1.472513e-01
6.152138e-02	1.628867e-04	7.723854e-01	1.476514e-01
6.168811e-02	1.648825e-04	7.723855e-01	1.480515e-01
6.185483e-02	1.668973e-04	7.723855e-01	1.484517e-01
6.202155e-02	1.689312e-04	7.723855e-01	1.488518e-01
6.218827e-02	1.709844e-04	7.723855e-01	1.492519e-01
6.235499e-02	1.730569e-04	7.723856e-01	1.496521e-01
6.252172e-02	1.751488e-04	7.723856e-01	1.500522e-01
6.268844e-02	1.772604e-04	7.723856e-01	1.504524e-01
6.285516e-02	1.793917e-04	7.723857e-01	1.508525e-01
6.302188e-02	1.815430e-04	7.723857e-01	1.512526e-01
6.318860e-02	1.837142e-04	7.723858e-01	1.516528e-01
6.335532e-02	1.859056e-04	7.723858e-01	1.520529e-01
6.352205e-02	1.881172e-04	7.723858e-01	1.524530e-01
6.368877e-02	1.903493e-04	7.723859e-01	1.528532e-01
6.385549e-02	1.926019e-04	7.723859e-01	1.532533e-01
6.402221e-02	1.948751e-04	7.723859e-01	1.536534e-01
6.418893e-02	1.971692e-04	7.723860e-01	1.540536e-01
6.435566e-02	1.994843e-04	7.723860e-01	1.544537e-01
6.452238e-02	2.018204e-04	7.723860e-01	1.548538e-01
6.468910e-02	2.041778e-04	7.723861e-01	1.552540e-01
6.485582e-02	2.065565e-04	7.723861e-01	1.556541e-01
6.502254e-02	2.089567e-04	7.723862e-01	1.560542e-01
6.518927e-02	2.113786e-04	7.723862e-01	1.564544e-01
6.535599e-02	2.138222e-04	7.723863e-01	1.568545e-01
6.552271e-02	2.162877e-04	7.723863e-01	1.572546e-01
6.568943e-02	2.187753e-04	7.723863e-01	1.576548e-01
6.585615e-02	2.212851e-04	7.723864e-01	1.580549e-01
6.602288e-02	2.238173e-04	7.723864e-01	1.584551e-01
6.618960e-02	2.263719e-04	7.723865e-01	1.588552e-01
6.635632e-02	2.289491e-04	7.723865e-01	1.592553e-01
